"AccID","SubmittingLab"
"EPI_ISL_14769912","IMR"
"EPI_ISL_14769913","IMR"
"EPI_ISL_14769914","IMR"
"EPI_ISL_14769915","IMR"
"EPI_ISL_14769916","IMR"
"EPI_ISL_14769917","IMR"
"EPI_ISL_14769918","IMR"
"EPI_ISL_14769919","IMR"
"EPI_ISL_14769920","IMR"
"EPI_ISL_14769921","IMR"
"EPI_ISL_14769922","IMR"
"EPI_ISL_14769923","IMR"
"EPI_ISL_14769924","IMR"
"EPI_ISL_14769925","IMR"
"EPI_ISL_14769926","IMR"
"EPI_ISL_14769927","IMR"
"EPI_ISL_14769928","IMR"
"EPI_ISL_14769929","IMR"
"EPI_ISL_14769930","IMR"
"EPI_ISL_14769931","IMR"
"EPI_ISL_14769932","IMR"
"EPI_ISL_14769933","IMR"
"EPI_ISL_14769934","IMR"
"EPI_ISL_14769935","IMR"
"EPI_ISL_14769936","IMR"
"EPI_ISL_14769937","IMR"
"EPI_ISL_14769938","IMR"
"EPI_ISL_14769939","IMR"
"EPI_ISL_14769940","IMR"
"EPI_ISL_14769941","IMR"
"EPI_ISL_14769942","IMR"
"EPI_ISL_14769943","IMR"
"EPI_ISL_14769944","IMR"
"EPI_ISL_14769945","IMR"
"EPI_ISL_14769946","IMR"
"EPI_ISL_14769947","IMR"
"EPI_ISL_14769948","IMR"
"EPI_ISL_14769949","IMR"
"EPI_ISL_14769950","IMR"
"EPI_ISL_14769951","IMR"
"EPI_ISL_14769952","IMR"
"EPI_ISL_14769953","IMR"
"EPI_ISL_14769954","IMR"
"EPI_ISL_14769955","IMR"
"EPI_ISL_14769956","IMR"
"EPI_ISL_14769957","IMR"
"EPI_ISL_14769958","IMR"
"EPI_ISL_14769959","IMR"
"EPI_ISL_14788570","UMBI-UKM"
"EPI_ISL_14788571","UMBI-UKM"
"EPI_ISL_14788572","UMBI-UKM"
"EPI_ISL_14788573","UMBI-UKM"
"EPI_ISL_14788574","UMBI-UKM"
"EPI_ISL_14788575","UMBI-UKM"
"EPI_ISL_14788576","UMBI-UKM"
"EPI_ISL_14788577","UMBI-UKM"
"EPI_ISL_14788578","UMBI-UKM"
"EPI_ISL_14788579","UMBI-UKM"
"EPI_ISL_14788580","UMBI-UKM"
"EPI_ISL_14788581","UMBI-UKM"
"EPI_ISL_14788582","UMBI-UKM"
"EPI_ISL_14788583","UMBI-UKM"
"EPI_ISL_14788584","UMBI-UKM"
"EPI_ISL_14788585","UMBI-UKM"
"EPI_ISL_14788586","UMBI-UKM"
"EPI_ISL_14788587","UMBI-UKM"
"EPI_ISL_14788588","UMBI-UKM"
"EPI_ISL_14788589","UMBI-UKM"
"EPI_ISL_14788590","UMBI-UKM"
"EPI_ISL_14788591","UMBI-UKM"
"EPI_ISL_14788592","UMBI-UKM"
"EPI_ISL_14788593","UMBI-UKM"
"EPI_ISL_14788594","UMBI-UKM"
"EPI_ISL_14788595","UMBI-UKM"
"EPI_ISL_14788596","UMBI-UKM"
"EPI_ISL_14788597","UMBI-UKM"
"EPI_ISL_14788598","UMBI-UKM"
"EPI_ISL_14788599","UMBI-UKM"
"EPI_ISL_14788600","UMBI-UKM"
"EPI_ISL_14788601","UMBI-UKM"
"EPI_ISL_14788602","UMBI-UKM"
"EPI_ISL_14788603","UMBI-UKM"
"EPI_ISL_14788604","UMBI-UKM"
"EPI_ISL_14788605","UMBI-UKM"
"EPI_ISL_14788606","UMBI-UKM"
"EPI_ISL_14788607","UMBI-UKM"
"EPI_ISL_14788608","UMBI-UKM"
"EPI_ISL_14788609","UMBI-UKM"
"EPI_ISL_14788610","UMBI-UKM"
"EPI_ISL_14788611","UMBI-UKM"
"EPI_ISL_14788612","UMBI-UKM"
"EPI_ISL_14788613","UMBI-UKM"
"EPI_ISL_14788614","UMBI-UKM"
"EPI_ISL_14788615","UMBI-UKM"
"EPI_ISL_14788616","UMBI-UKM"
"EPI_ISL_14788617","UMBI-UKM"
"EPI_ISL_14788618","UMBI-UKM"
"EPI_ISL_14788619","UMBI-UKM"
"EPI_ISL_14788620","UMBI-UKM"
"EPI_ISL_14788621","UMBI-UKM"
"EPI_ISL_14788622","UMBI-UKM"
"EPI_ISL_14788623","UMBI-UKM"
"EPI_ISL_14788624","UMBI-UKM"
"EPI_ISL_14788625","UMBI-UKM"
"EPI_ISL_14788626","UMBI-UKM"
"EPI_ISL_14788627","UMBI-UKM"
"EPI_ISL_14788628","UMBI-UKM"
"EPI_ISL_14788629","UMBI-UKM"
"EPI_ISL_14788630","UMBI-UKM"
"EPI_ISL_14788631","UMBI-UKM"
"EPI_ISL_14788632","UMBI-UKM"
"EPI_ISL_14788633","UMBI-UKM"
"EPI_ISL_14788634","UMBI-UKM"
"EPI_ISL_14788635","UMBI-UKM"
"EPI_ISL_14788636","UMBI-UKM"
"EPI_ISL_14788637","UMBI-UKM"
"EPI_ISL_14788638","UMBI-UKM"
"EPI_ISL_14788639","UMBI-UKM"
"EPI_ISL_14788640","UMBI-UKM"
"EPI_ISL_14788641","UMBI-UKM"
"EPI_ISL_14788642","UMBI-UKM"
"EPI_ISL_14788643","UMBI-UKM"
"EPI_ISL_14788644","UMBI-UKM"
"EPI_ISL_14788645","UMBI-UKM"
"EPI_ISL_14788646","UMBI-UKM"
"EPI_ISL_14788647","UMBI-UKM"
"EPI_ISL_14788648","UMBI-UKM"
"EPI_ISL_14788649","UMBI-UKM"
"EPI_ISL_14788650","UMBI-UKM"
"EPI_ISL_14788651","UMBI-UKM"
"EPI_ISL_14788652","UMBI-UKM"
"EPI_ISL_14788653","UMBI-UKM"
"EPI_ISL_14788654","UMBI-UKM"
"EPI_ISL_14788655","UMBI-UKM"
"EPI_ISL_14818670","SASMEC@IIUM"
"EPI_ISL_14818671","SASMEC@IIUM"
"EPI_ISL_14818672","SASMEC@IIUM"
"EPI_ISL_14818673","SASMEC@IIUM"
"EPI_ISL_14823647","MKAK"
"EPI_ISL_14823648","MKAK"
"EPI_ISL_14823649","MKAK"
"EPI_ISL_14823650","MKAK"
"EPI_ISL_14823651","MKAK"
"EPI_ISL_14823652","MKAK"
"EPI_ISL_14823653","MKAK"
"EPI_ISL_14823654","MKAK"
"EPI_ISL_14823655","MKAK"
"EPI_ISL_14823656","MKAK"
"EPI_ISL_14823657","MKAK"
"EPI_ISL_14823658","MKAK"
"EPI_ISL_14823659","MKAK"
"EPI_ISL_14823660","MKAK"
"EPI_ISL_14823661","MKAK"
"EPI_ISL_14823662","MKAK"
"EPI_ISL_14823663","MKAK"
"EPI_ISL_14823664","MKAK"
"EPI_ISL_14823665","MKAK"
"EPI_ISL_14823666","MKAK"
"EPI_ISL_14823667","MKAK"
"EPI_ISL_14823668","MKAK"
"EPI_ISL_14823669","MKAK"
"EPI_ISL_14823670","MKAK"
"EPI_ISL_14835956","IMR"
"EPI_ISL_14835957","IMR"
"EPI_ISL_14835958","IMR"
"EPI_ISL_14835959","IMR"
"EPI_ISL_14835961","IMR"
"EPI_ISL_14835962","IMR"
"EPI_ISL_14835966","IMR"
"EPI_ISL_14835967","IMR"
"EPI_ISL_14835969","IMR"
"EPI_ISL_14835970","IMR"
"EPI_ISL_14835972","IMR"
"EPI_ISL_14835973","IMR"
"EPI_ISL_14835975","IMR"
"EPI_ISL_14836084","SASMEC@IIUM"
"EPI_ISL_14836085","SASMEC@IIUM"
"EPI_ISL_14836087","SASMEC@IIUM"
"EPI_ISL_14836097","SASMEC@IIUM"
"EPI_ISL_14836099","SASMEC@IIUM"
"EPI_ISL_14836100","SASMEC@IIUM"
"EPI_ISL_14836102","SASMEC@IIUM"
"EPI_ISL_14836103","SASMEC@IIUM"
"EPI_ISL_14836368","SASMEC@IIUM"
"EPI_ISL_14836370","SASMEC@IIUM"
"EPI_ISL_14836372","SASMEC@IIUM"
"EPI_ISL_14836373","SASMEC@IIUM"
"EPI_ISL_14836375","SASMEC@IIUM"
"EPI_ISL_14836377","SASMEC@IIUM"
"EPI_ISL_14836378","SASMEC@IIUM"
"EPI_ISL_14836400","SASMEC@IIUM"
"EPI_ISL_14836421","SASMEC@IIUM"
"EPI_ISL_14836423","SASMEC@IIUM"
"EPI_ISL_14836425","SASMEC@IIUM"
"EPI_ISL_14836427","SASMEC@IIUM"
"EPI_ISL_14836428","SASMEC@IIUM"
"EPI_ISL_14836429","SASMEC@IIUM"
"EPI_ISL_14836430","SASMEC@IIUM"
"EPI_ISL_14836431","SASMEC@IIUM"
"EPI_ISL_14836432","SASMEC@IIUM"
"EPI_ISL_14853310","SASMEC@IIUM"
"EPI_ISL_14853311","SASMEC@IIUM"
"EPI_ISL_14853312","SASMEC@IIUM"
"EPI_ISL_14853314","SASMEC@IIUM"
"EPI_ISL_14853315","SASMEC@IIUM"
"EPI_ISL_14853317","SASMEC@IIUM"
"EPI_ISL_14853319","SASMEC@IIUM"
"EPI_ISL_14853329","SASMEC@IIUM"
"EPI_ISL_14853331","SASMEC@IIUM"
"EPI_ISL_14853339","SASMEC@IIUM"
"EPI_ISL_14853341","SASMEC@IIUM"
"EPI_ISL_14853343","SASMEC@IIUM"
"EPI_ISL_14853344","SASMEC@IIUM"
"EPI_ISL_14853346","SASMEC@IIUM"
"EPI_ISL_14853347","SASMEC@IIUM"
"EPI_ISL_14853349","SASMEC@IIUM"
"EPI_ISL_14853350","SASMEC@IIUM"
"EPI_ISL_14853352","SASMEC@IIUM"
"EPI_ISL_14853353","SASMEC@IIUM"
"EPI_ISL_14853355","SASMEC@IIUM"
"EPI_ISL_14853692","SASMEC@IIUM"
"EPI_ISL_14853694","SASMEC@IIUM"
"EPI_ISL_14853698","SASMEC@IIUM"
"EPI_ISL_14853700","SASMEC@IIUM"
"EPI_ISL_14853706","SASMEC@IIUM"
"EPI_ISL_14862419","HPUPM"
"EPI_ISL_14862420","HPUPM"
"EPI_ISL_14862421","HPUPM"
"EPI_ISL_14862422","HPUPM"
"EPI_ISL_14862423","HPUPM"
"EPI_ISL_14862424","HPUPM"
"EPI_ISL_14862425","HPUPM"
"EPI_ISL_14862426","HPUPM"
"EPI_ISL_14862427","HPUPM"
"EPI_ISL_14862428","HPUPM"
"EPI_ISL_14862429","HPUPM"
"EPI_ISL_14862430","HPUPM"
"EPI_ISL_14862431","HPUPM"
"EPI_ISL_14862432","HPUPM"
"EPI_ISL_14862433","HPUPM"
"EPI_ISL_14862434","HPUPM"
"EPI_ISL_14862435","HPUPM"
"EPI_ISL_14862436","HPUPM"
"EPI_ISL_14862437","HPUPM"
"EPI_ISL_14862438","HPUPM"
"EPI_ISL_14862439","HPUPM"
"EPI_ISL_14862440","HPUPM"
"EPI_ISL_14862441","HPUPM"
"EPI_ISL_14862442","HPUPM"
"EPI_ISL_14862443","HPUPM"
"EPI_ISL_14862444","HPUPM"
"EPI_ISL_14862445","HPUPM"
"EPI_ISL_14862446","HPUPM"
"EPI_ISL_14862447","HPUPM"
"EPI_ISL_14862448","HPUPM"
"EPI_ISL_14862449","HPUPM"
"EPI_ISL_14862450","HPUPM"
"EPI_ISL_14862451","HPUPM"
"EPI_ISL_14862452","HPUPM"
"EPI_ISL_14872301","IPB-UMS"
"EPI_ISL_14872302","IPB-UMS"
"EPI_ISL_14872303","IPB-UMS"
"EPI_ISL_14872304","IPB-UMS"
"EPI_ISL_14872305","IPB-UMS"
"EPI_ISL_14872306","IPB-UMS"
"EPI_ISL_14872307","IPB-UMS"
"EPI_ISL_14872308","IPB-UMS"
"EPI_ISL_14872309","IPB-UMS"
"EPI_ISL_14872310","IPB-UMS"
"EPI_ISL_14872311","IPB-UMS"
"EPI_ISL_14872312","IPB-UMS"
"EPI_ISL_14872313","IPB-UMS"
"EPI_ISL_14872314","IPB-UMS"
"EPI_ISL_14872315","IPB-UMS"
"EPI_ISL_14872316","IPB-UMS"
"EPI_ISL_14872317","IPB-UMS"
"EPI_ISL_14872318","IPB-UMS"
"EPI_ISL_14872319","IPB-UMS"
"EPI_ISL_14872320","IPB-UMS"
"EPI_ISL_14872321","IPB-UMS"
"EPI_ISL_14872322","IPB-UMS"
"EPI_ISL_14872323","IPB-UMS"
"EPI_ISL_14872324","IPB-UMS"
"EPI_ISL_14872325","IPB-UMS"
"EPI_ISL_14872326","IPB-UMS"
"EPI_ISL_14872327","IPB-UMS"
"EPI_ISL_14872328","IPB-UMS"
"EPI_ISL_14872329","IPB-UMS"
"EPI_ISL_14872330","IPB-UMS"
"EPI_ISL_14872331","IPB-UMS"
"EPI_ISL_14872332","IPB-UMS"
"EPI_ISL_14872333","IPB-UMS"
"EPI_ISL_14872334","IPB-UMS"
"EPI_ISL_14872335","IPB-UMS"
"EPI_ISL_14872336","IPB-UMS"
"EPI_ISL_14872337","IPB-UMS"
"EPI_ISL_14872338","IPB-UMS"
"EPI_ISL_14872339","IPB-UMS"
"EPI_ISL_14872340","IPB-UMS"
"EPI_ISL_14872341","IPB-UMS"
"EPI_ISL_14872342","IPB-UMS"
"EPI_ISL_14872343","IPB-UMS"
"EPI_ISL_14872344","IPB-UMS"
"EPI_ISL_14872345","IPB-UMS"
"EPI_ISL_14872346","IPB-UMS"
"EPI_ISL_14872347","IPB-UMS"
"EPI_ISL_14888587","MKAK"
"EPI_ISL_14888588","MKAK"
"EPI_ISL_14888589","MKAK"
"EPI_ISL_14888590","MKAK"
"EPI_ISL_14888591","MKAK"
"EPI_ISL_14888592","MKAK"
"EPI_ISL_14888593","MKAK"
"EPI_ISL_14888594","MKAK"
"EPI_ISL_14888595","MKAK"
"EPI_ISL_14888596","MKAK"
"EPI_ISL_14888597","MKAK"
"EPI_ISL_14888598","MKAK"
"EPI_ISL_14888599","MKAK"
"EPI_ISL_14888600","MKAK"
"EPI_ISL_14888601","MKAK"
"EPI_ISL_14888602","MKAK"
"EPI_ISL_14888603","MKAK"
"EPI_ISL_14888604","MKAK"
"EPI_ISL_14888605","MKAK"
"EPI_ISL_14888606","MKAK"
"EPI_ISL_14925591","IMR"
"EPI_ISL_14925592","IMR"
"EPI_ISL_14925593","IMR"
"EPI_ISL_14925594","IMR"
"EPI_ISL_14925595","IMR"
"EPI_ISL_14925596","IMR"
"EPI_ISL_14925597","IMR"
"EPI_ISL_14925598","IMR"
"EPI_ISL_14925599","IMR"
"EPI_ISL_14925600","IMR"
"EPI_ISL_14925601","IMR"
"EPI_ISL_14925602","IMR"
"EPI_ISL_14925603","IMR"
"EPI_ISL_14925604","IMR"
"EPI_ISL_14925605","IMR"
"EPI_ISL_14925606","IMR"
"EPI_ISL_14925607","IMR"
"EPI_ISL_14925608","IMR"
"EPI_ISL_14925609","IMR"
"EPI_ISL_14925610","IMR"
"EPI_ISL_14925611","IMR"
"EPI_ISL_14925612","IMR"
"EPI_ISL_14925613","IMR"
"EPI_ISL_14925614","IMR"
"EPI_ISL_14925615","IMR"
"EPI_ISL_14925616","IMR"
"EPI_ISL_14925617","IMR"
"EPI_ISL_14925618","IMR"
"EPI_ISL_14925619","IMR"
"EPI_ISL_14925620","IMR"
"EPI_ISL_14925621","IMR"
"EPI_ISL_14925622","IMR"
"EPI_ISL_14925623","IMR"
"EPI_ISL_14925624","IMR"
"EPI_ISL_14925625","IMR"
"EPI_ISL_14925626","IMR"
"EPI_ISL_14925627","IMR"
"EPI_ISL_14925628","IMR"
"EPI_ISL_14925629","IMR"
"EPI_ISL_14925630","IMR"
"EPI_ISL_14925631","IMR"
"EPI_ISL_14925632","IMR"
"EPI_ISL_14933917","IMR"
"EPI_ISL_14933918","IMR"
"EPI_ISL_14933919","IMR"
"EPI_ISL_14942437","UNIMAS"
"EPI_ISL_14942438","UNIMAS"
"EPI_ISL_14942439","UNIMAS"
"EPI_ISL_14942440","UNIMAS"
"EPI_ISL_14942441","UNIMAS"
"EPI_ISL_14942442","UNIMAS"
"EPI_ISL_14942443","UNIMAS"
"EPI_ISL_14942444","UNIMAS"
"EPI_ISL_14942445","UNIMAS"
"EPI_ISL_14942446","UNIMAS"
"EPI_ISL_14942447","UNIMAS"
"EPI_ISL_14942448","UNIMAS"
"EPI_ISL_14942449","UNIMAS"
"EPI_ISL_14942450","UNIMAS"
"EPI_ISL_14942451","UNIMAS"
"EPI_ISL_14942452","UNIMAS"
"EPI_ISL_14942453","UNIMAS"
"EPI_ISL_14942454","UNIMAS"
"EPI_ISL_14942455","UNIMAS"
"EPI_ISL_14942456","UNIMAS"
"EPI_ISL_14942457","UNIMAS"
"EPI_ISL_14942458","UNIMAS"
"EPI_ISL_14942459","UNIMAS"
"EPI_ISL_14942460","UNIMAS"
"EPI_ISL_14942461","UNIMAS"
"EPI_ISL_14942462","UNIMAS"
"EPI_ISL_14942463","UNIMAS"
"EPI_ISL_14942464","UNIMAS"
"EPI_ISL_14942465","UNIMAS"
"EPI_ISL_14942466","UNIMAS"
"EPI_ISL_14942467","UNIMAS"
"EPI_ISL_14942468","UNIMAS"
"EPI_ISL_14942469","UNIMAS"
"EPI_ISL_14942470","UNIMAS"
"EPI_ISL_14942471","UNIMAS"
"EPI_ISL_14942472","UNIMAS"
"EPI_ISL_14942473","UNIMAS"
"EPI_ISL_14942474","UNIMAS"
"EPI_ISL_14942475","UNIMAS"
"EPI_ISL_14942476","UNIMAS"
"EPI_ISL_14942477","UNIMAS"
"EPI_ISL_14942478","UNIMAS"
"EPI_ISL_14942479","UNIMAS"
"EPI_ISL_14942480","UNIMAS"
"EPI_ISL_14942481","UNIMAS"
"EPI_ISL_14942482","UNIMAS"
"EPI_ISL_14942483","UNIMAS"
"EPI_ISL_14942484","UNIMAS"
"EPI_ISL_14942485","UNIMAS"
"EPI_ISL_14942486","UNIMAS"
"EPI_ISL_14942487","UNIMAS"
"EPI_ISL_14942488","UNIMAS"
"EPI_ISL_14942489","UNIMAS"
"EPI_ISL_14942490","UNIMAS"
"EPI_ISL_14942491","UNIMAS"
"EPI_ISL_14942492","UNIMAS"
"EPI_ISL_14942493","UNIMAS"
"EPI_ISL_14942494","UNIMAS"
"EPI_ISL_14942495","UNIMAS"
"EPI_ISL_14942496","UNIMAS"
"EPI_ISL_14942497","UNIMAS"
"EPI_ISL_14942498","UNIMAS"
"EPI_ISL_14942499","UNIMAS"
"EPI_ISL_14942500","UNIMAS"
"EPI_ISL_14942501","UNIMAS"
"EPI_ISL_14942502","UNIMAS"
"EPI_ISL_14942503","UNIMAS"
"EPI_ISL_14942504","UNIMAS"
"EPI_ISL_14942505","UNIMAS"
"EPI_ISL_14942506","UNIMAS"
"EPI_ISL_14942507","UNIMAS"
"EPI_ISL_14942508","UNIMAS"
"EPI_ISL_14942509","UNIMAS"
"EPI_ISL_14942510","UNIMAS"
"EPI_ISL_14942511","UNIMAS"
"EPI_ISL_14942512","UNIMAS"
"EPI_ISL_14942513","UNIMAS"
"EPI_ISL_14942514","UNIMAS"
"EPI_ISL_14942515","UNIMAS"
"EPI_ISL_14942516","UNIMAS"
"EPI_ISL_14942517","UNIMAS"
"EPI_ISL_14942518","UNIMAS"
"EPI_ISL_14942519","UNIMAS"
"EPI_ISL_14942520","UNIMAS"
"EPI_ISL_14942521","UNIMAS"
"EPI_ISL_14942522","UNIMAS"
"EPI_ISL_14942523","UNIMAS"
"EPI_ISL_14942524","UNIMAS"
"EPI_ISL_14942525","UNIMAS"
"EPI_ISL_14942526","UNIMAS"
"EPI_ISL_14942527","UNIMAS"
"EPI_ISL_14942528","UNIMAS"
"EPI_ISL_14942529","UNIMAS"
"EPI_ISL_14942530","UNIMAS"
"EPI_ISL_14942531","UNIMAS"
"EPI_ISL_14942532","UNIMAS"
"EPI_ISL_14942533","UNIMAS"
"EPI_ISL_14942534","UNIMAS"
"EPI_ISL_14942535","UNIMAS"
"EPI_ISL_14942536","UNIMAS"
"EPI_ISL_14942537","UNIMAS"
"EPI_ISL_14942538","UNIMAS"
"EPI_ISL_14942539","UNIMAS"
"EPI_ISL_14942540","UNIMAS"
"EPI_ISL_14942541","UNIMAS"
"EPI_ISL_14942542","UNIMAS"
"EPI_ISL_14942543","UNIMAS"
"EPI_ISL_14942544","UNIMAS"
"EPI_ISL_14942545","UNIMAS"
"EPI_ISL_14942546","UNIMAS"
"EPI_ISL_14942547","UNIMAS"
"EPI_ISL_14942548","UNIMAS"
"EPI_ISL_14942549","UNIMAS"
"EPI_ISL_14942550","UNIMAS"
"EPI_ISL_14942551","UNIMAS"
"EPI_ISL_14942552","UNIMAS"
"EPI_ISL_14942553","UNIMAS"
"EPI_ISL_14942554","UNIMAS"
"EPI_ISL_14942555","UNIMAS"
"EPI_ISL_14942556","UNIMAS"
"EPI_ISL_14942557","UNIMAS"
"EPI_ISL_14942558","UNIMAS"
"EPI_ISL_14942559","UNIMAS"
"EPI_ISL_14942560","UNIMAS"
"EPI_ISL_14942561","UNIMAS"
"EPI_ISL_14942562","UNIMAS"
"EPI_ISL_14942563","UNIMAS"
"EPI_ISL_14942564","UNIMAS"
"EPI_ISL_14942565","UNIMAS"
"EPI_ISL_14942566","UNIMAS"
"EPI_ISL_14942567","UNIMAS"
"EPI_ISL_14942568","UNIMAS"
"EPI_ISL_14942569","UNIMAS"
"EPI_ISL_14942570","UNIMAS"
"EPI_ISL_14942571","UNIMAS"
"EPI_ISL_14942572","UNIMAS"
"EPI_ISL_14942573","UNIMAS"
"EPI_ISL_14942574","UNIMAS"
"EPI_ISL_14942575","UNIMAS"
"EPI_ISL_14942576","UNIMAS"
"EPI_ISL_14942577","UNIMAS"
"EPI_ISL_14942578","UNIMAS"
"EPI_ISL_14942579","UNIMAS"
"EPI_ISL_14942580","UNIMAS"
"EPI_ISL_14942581","UNIMAS"
"EPI_ISL_14942582","UNIMAS"
"EPI_ISL_14942583","UNIMAS"
"EPI_ISL_14942584","UNIMAS"
"EPI_ISL_14942585","UNIMAS"
"EPI_ISL_14942586","UNIMAS"
"EPI_ISL_14942587","UNIMAS"
"EPI_ISL_14942588","UNIMAS"
"EPI_ISL_14942589","UNIMAS"
"EPI_ISL_14942590","UNIMAS"
"EPI_ISL_14942591","UNIMAS"
"EPI_ISL_14942592","UNIMAS"
"EPI_ISL_14942593","UNIMAS"
"EPI_ISL_14942594","UNIMAS"
"EPI_ISL_14942595","UNIMAS"
"EPI_ISL_14942596","UNIMAS"
"EPI_ISL_14942597","UNIMAS"
"EPI_ISL_14942598","UNIMAS"
"EPI_ISL_14942599","UNIMAS"
"EPI_ISL_14942600","UNIMAS"
"EPI_ISL_14942601","UNIMAS"
"EPI_ISL_14942602","UNIMAS"
"EPI_ISL_14942603","UNIMAS"
"EPI_ISL_14942604","UNIMAS"
"EPI_ISL_14942605","UNIMAS"
"EPI_ISL_14942606","UNIMAS"
"EPI_ISL_14942607","UNIMAS"
"EPI_ISL_14942608","UNIMAS"
"EPI_ISL_14942609","UNIMAS"
"EPI_ISL_14942610","UNIMAS"
"EPI_ISL_14942611","UNIMAS"
"EPI_ISL_14942612","UNIMAS"
"EPI_ISL_14942613","UNIMAS"
"EPI_ISL_14942614","UNIMAS"
"EPI_ISL_14942615","UNIMAS"
"EPI_ISL_14942616","UNIMAS"
"EPI_ISL_14942617","UNIMAS"
"EPI_ISL_14942618","UNIMAS"
"EPI_ISL_14942619","UNIMAS"
"EPI_ISL_14942620","UNIMAS"
"EPI_ISL_14942621","UNIMAS"
"EPI_ISL_14942622","UNIMAS"
"EPI_ISL_14942623","UNIMAS"
"EPI_ISL_14942624","UNIMAS"
"EPI_ISL_14942625","UNIMAS"
"EPI_ISL_14942626","UNIMAS"
"EPI_ISL_14942627","UNIMAS"
"EPI_ISL_14942628","UNIMAS"
"EPI_ISL_14942629","UNIMAS"
"EPI_ISL_14942630","UNIMAS"
"EPI_ISL_14942631","UNIMAS"
"EPI_ISL_14942632","UNIMAS"
"EPI_ISL_14942633","UNIMAS"
"EPI_ISL_14942634","UNIMAS"
"EPI_ISL_14942635","UNIMAS"
"EPI_ISL_14942636","UNIMAS"
"EPI_ISL_14942637","UNIMAS"
"EPI_ISL_14942638","UNIMAS"
"EPI_ISL_14942639","UNIMAS"
"EPI_ISL_14942640","UNIMAS"
"EPI_ISL_14942641","UNIMAS"
"EPI_ISL_14942642","UNIMAS"
"EPI_ISL_14942643","UNIMAS"
"EPI_ISL_14942644","UNIMAS"
"EPI_ISL_14942645","UNIMAS"
"EPI_ISL_14942646","UNIMAS"
"EPI_ISL_14942647","UNIMAS"
"EPI_ISL_14942648","UNIMAS"
"EPI_ISL_14942649","UNIMAS"
"EPI_ISL_14942650","UNIMAS"
"EPI_ISL_14942651","UNIMAS"
"EPI_ISL_14942652","UNIMAS"
"EPI_ISL_14942653","UNIMAS"
"EPI_ISL_14942654","UNIMAS"
"EPI_ISL_14942655","UNIMAS"
"EPI_ISL_14942656","UNIMAS"
"EPI_ISL_14942657","UNIMAS"
"EPI_ISL_14942658","UNIMAS"
"EPI_ISL_14942659","UNIMAS"
"EPI_ISL_14942660","UNIMAS"
"EPI_ISL_14942661","UNIMAS"
"EPI_ISL_14942662","UNIMAS"
"EPI_ISL_14942663","UNIMAS"
"EPI_ISL_14942664","UNIMAS"
"EPI_ISL_14942665","UNIMAS"
"EPI_ISL_14942666","UNIMAS"
"EPI_ISL_14942667","UNIMAS"
"EPI_ISL_14942668","UNIMAS"
"EPI_ISL_14942669","UNIMAS"
"EPI_ISL_14942670","UNIMAS"
"EPI_ISL_14942671","UNIMAS"
"EPI_ISL_14942672","UNIMAS"
"EPI_ISL_14942673","UNIMAS"
"EPI_ISL_14942674","UNIMAS"
"EPI_ISL_14942675","UNIMAS"
"EPI_ISL_14942676","UNIMAS"
"EPI_ISL_14942677","UNIMAS"
"EPI_ISL_14942678","UNIMAS"
"EPI_ISL_14942679","UNIMAS"
"EPI_ISL_14942680","UNIMAS"
"EPI_ISL_14942681","UNIMAS"
"EPI_ISL_14942682","UNIMAS"
"EPI_ISL_14942683","UNIMAS"
"EPI_ISL_14942684","UNIMAS"
"EPI_ISL_14942685","UNIMAS"
"EPI_ISL_14942686","UNIMAS"
"EPI_ISL_14942687","UNIMAS"
"EPI_ISL_14942688","UNIMAS"
"EPI_ISL_14942689","UNIMAS"
"EPI_ISL_14942690","UNIMAS"
"EPI_ISL_14942691","UNIMAS"
"EPI_ISL_14942692","UNIMAS"
"EPI_ISL_14942693","UNIMAS"
"EPI_ISL_14942694","UNIMAS"
"EPI_ISL_14942695","UNIMAS"
"EPI_ISL_14942696","UNIMAS"
"EPI_ISL_14942697","UNIMAS"
"EPI_ISL_14942698","UNIMAS"
"EPI_ISL_14942699","UNIMAS"
"EPI_ISL_14942700","UNIMAS"
"EPI_ISL_14942701","UNIMAS"
"EPI_ISL_14942702","UNIMAS"
"EPI_ISL_14942703","UNIMAS"
"EPI_ISL_14942704","UNIMAS"
"EPI_ISL_14942705","UNIMAS"
"EPI_ISL_14942706","UNIMAS"
"EPI_ISL_14942707","UNIMAS"
"EPI_ISL_14942708","UNIMAS"
"EPI_ISL_14942709","UNIMAS"
"EPI_ISL_14942710","UNIMAS"
"EPI_ISL_14942711","UNIMAS"
"EPI_ISL_14942712","UNIMAS"
"EPI_ISL_14942713","UNIMAS"
"EPI_ISL_14942714","UNIMAS"
"EPI_ISL_14942715","UNIMAS"
"EPI_ISL_14942716","UNIMAS"
"EPI_ISL_14942717","UNIMAS"
"EPI_ISL_14942718","UNIMAS"
"EPI_ISL_14942719","UNIMAS"
"EPI_ISL_14942720","UNIMAS"
"EPI_ISL_14942721","UNIMAS"
"EPI_ISL_14942722","UNIMAS"
"EPI_ISL_14942723","UNIMAS"
"EPI_ISL_14942724","UNIMAS"
"EPI_ISL_14942725","UNIMAS"
"EPI_ISL_14942726","UNIMAS"
"EPI_ISL_14942727","UNIMAS"
"EPI_ISL_14942728","UNIMAS"
"EPI_ISL_14942729","UNIMAS"
"EPI_ISL_14942730","UNIMAS"
"EPI_ISL_14942731","UNIMAS"
